,age,job,marital,education,default,housing,loan,duration,campaign,pdays,previous,poutcome,y
3875,72,retired,divorced,basic.4y,no,no,no,152,1,999,0,nonexistent,0
3876,48,admin.,divorced,basic.4y,no,yes,no,227,1,999,0,nonexistent,0
3877,54,entrepreneur,married,university.degree,unknown,no,no,100,17,999,0,nonexistent,0
3878,31,management,married,university.degree,no,no,yes,166,2,999,0,nonexistent,0
3879,50,self-employed,married,basic.9y,no,yes,yes,673,6,3,1,success,1
3880,40,blue-collar,married,basic.9y,no,yes,no,154,2,999,0,nonexistent,0
3881,29,services,single,high.school,no,yes,no,171,2,999,0,nonexistent,0
3882,68,retired,married,basic.4y,no,no,no,201,1,999,1,failure,0
3883,47,admin.,single,university.degree,no,no,no,108,1,999,0,nonexistent,0
3884,30,services,single,high.school,no,no,no,66,2,999,0,nonexistent,0
3885,34,admin.,married,university.degree,no,no,no,198,2,999,0,nonexistent,0
3886,52,technician,married,high.school,unknown,no,no,68,1,999,0,nonexistent,0
3887,30,admin.,married,university.degree,unknown,yes,no,157,1,999,0,nonexistent,0
3888,37,admin.,single,university.degree,no,no,no,89,2,999,0,nonexistent,0
3889,32,admin.,married,university.degree,no,yes,yes,384,1,999,0,nonexistent,1
3890,43,blue-collar,married,basic.6y,no,no,no,36,5,999,1,failure,0
3891,31,admin.,married,high.school,no,no,no,350,1,999,0,nonexistent,0
3892,29,technician,single,unknown,no,yes,yes,326,3,999,0,nonexistent,0
3893,34,admin.,single,high.school,no,yes,no,122,16,999,0,nonexistent,0
3894,47,self-employed,married,university.degree,no,yes,no,146,7,999,0,nonexistent,0
3895,38,technician,divorced,professional.course,no,no,no,7,8,999,0,nonexistent,0
3896,42,technician,married,professional.course,no,yes,no,154,2,999,0,nonexistent,0
3897,33,services,married,professional.course,no,yes,yes,630,4,999,0,nonexistent,1
3898,55,management,single,basic.4y,no,yes,no,89,4,999,0,nonexistent,0
3899,46,services,married,high.school,no,no,no,124,4,999,0,nonexistent,0
3900,50,blue-collar,married,basic.4y,unknown,yes,no,152,5,999,0,nonexistent,0
3901,34,blue-collar,married,basic.6y,no,yes,yes,549,1,999,0,nonexistent,0
3902,34,blue-collar,married,basic.9y,no,no,no,52,3,999,0,nonexistent,0
3903,26,blue-collar,single,high.school,no,no,no,201,1,999,0,nonexistent,0
3904,34,blue-collar,married,basic.4y,no,no,no,252,4,999,0,nonexistent,0
3905,30,technician,divorced,high.school,no,yes,yes,131,2,999,0,nonexistent,0
3906,27,technician,single,professional.course,no,no,no,234,1,999,0,nonexistent,0
3907,38,technician,married,professional.course,no,yes,no,119,3,999,0,nonexistent,0
3908,45,technician,married,university.degree,no,yes,no,240,1,999,0,nonexistent,0
3909,50,management,married,university.degree,no,yes,no,281,2,999,0,nonexistent,0
3910,31,housemaid,married,basic.4y,no,no,no,172,5,999,0,nonexistent,0
3911,29,admin.,single,university.degree,no,yes,no,73,6,999,0,nonexistent,0
3912,41,blue-collar,married,basic.6y,unknown,yes,no,160,6,999,0,nonexistent,0
3913,45,technician,married,university.degree,unknown,yes,no,122,1,999,0,nonexistent,0
3914,32,management,divorced,university.degree,no,yes,yes,160,2,999,0,nonexistent,0
3915,38,admin.,married,basic.6y,no,no,yes,204,2,999,0,nonexistent,0
3916,52,entrepreneur,married,basic.9y,no,unknown,unknown,147,1,999,1,failure,0
3917,37,services,married,high.school,no,yes,no,200,1,999,0,nonexistent,0
3918,33,technician,single,high.school,no,no,no,124,2,999,0,nonexistent,0
3919,57,technician,married,high.school,no,no,yes,161,1,999,0,nonexistent,0
3920,33,services,single,high.school,no,no,no,702,1,999,0,nonexistent,0
3921,41,blue-collar,married,basic.9y,no,no,yes,327,2,999,0,nonexistent,0
3922,31,services,single,university.degree,no,yes,no,163,1,999,0,nonexistent,0
3923,49,blue-collar,married,professional.course,unknown,no,no,144,6,999,0,nonexistent,0
3924,35,technician,married,professional.course,no,yes,no,16,6,999,1,failure,0
3925,55,housemaid,married,basic.4y,no,yes,no,14,1,999,0,nonexistent,0
3926,42,retired,divorced,illiterate,no,no,no,146,4,999,0,nonexistent,0
3927,29,entrepreneur,single,university.degree,no,no,no,758,2,999,0,nonexistent,0
3928,51,admin.,married,basic.6y,unknown,yes,no,531,1,999,0,nonexistent,0
3929,35,admin.,single,university.degree,no,yes,no,77,2,999,0,nonexistent,0
3930,45,entrepreneur,married,high.school,no,no,no,623,1,999,1,failure,0
3931,41,admin.,married,university.degree,no,no,no,12,13,999,0,nonexistent,0
3932,44,technician,divorced,professional.course,no,yes,no,121,2,999,0,nonexistent,0
3933,66,unknown,married,basic.4y,no,yes,yes,110,2,999,0,nonexistent,0
3934,39,admin.,married,university.degree,no,unknown,unknown,198,2,999,1,failure,0
3935,47,technician,married,professional.course,no,yes,no,170,1,999,0,nonexistent,0
3936,42,admin.,married,university.degree,no,no,no,273,6,999,0,nonexistent,0
3937,25,student,single,university.degree,no,no,no,184,1,999,0,nonexistent,1
3938,58,technician,married,university.degree,unknown,yes,no,160,1,999,0,nonexistent,0
3939,71,housemaid,married,basic.4y,no,yes,no,193,2,999,0,nonexistent,1
3940,48,admin.,single,professional.course,no,yes,no,530,1,999,0,nonexistent,0
3941,30,unemployed,married,professional.course,no,yes,no,194,1,999,0,nonexistent,0
3942,24,technician,single,professional.course,no,yes,no,200,3,999,1,failure,0
3943,27,admin.,single,university.degree,no,yes,no,156,2,999,0,nonexistent,1
3944,45,admin.,divorced,high.school,no,yes,no,980,2,999,0,nonexistent,1
3945,29,unemployed,married,basic.4y,no,no,no,805,1,999,0,nonexistent,1
3946,26,student,single,professional.course,no,yes,no,176,2,999,1,failure,1
3947,36,blue-collar,married,basic.6y,unknown,no,no,378,2,999,0,nonexistent,0
3948,54,blue-collar,married,basic.6y,unknown,no,no,300,5,999,1,failure,0
3949,54,unemployed,married,high.school,no,yes,no,346,1,999,0,nonexistent,1
3950,42,admin.,married,basic.6y,no,yes,no,300,3,999,0,nonexistent,0
3951,49,services,married,basic.6y,no,no,yes,383,1,999,0,nonexistent,0
3952,28,technician,single,professional.course,no,yes,no,1195,2,999,0,nonexistent,0
3953,52,technician,married,basic.9y,no,yes,no,208,2,999,0,nonexistent,0
3954,26,admin.,single,university.degree,no,yes,no,400,2,999,0,nonexistent,0
3955,54,management,married,basic.6y,no,yes,no,616,3,999,1,failure,0
3956,58,retired,married,basic.4y,no,no,no,81,1,999,0,nonexistent,0
3957,28,blue-collar,married,basic.9y,no,no,yes,478,2,999,0,nonexistent,0
3958,32,technician,single,professional.course,no,yes,no,107,2,999,1,failure,0
3959,48,technician,married,university.degree,unknown,yes,no,409,2,999,0,nonexistent,0
3960,28,admin.,single,high.school,no,no,no,491,2,999,0,nonexistent,1
3961,37,admin.,married,university.degree,no,yes,no,145,1,999,0,nonexistent,0
3962,31,admin.,single,professional.course,no,no,no,173,1,999,0,nonexistent,0
3963,41,blue-collar,married,unknown,unknown,yes,no,50,2,999,1,failure,0
3964,52,services,married,basic.9y,unknown,no,no,80,3,999,0,nonexistent,0
3965,35,technician,divorced,professional.course,no,no,yes,102,3,999,0,nonexistent,0
3966,40,services,single,high.school,no,no,no,275,1,999,0,nonexistent,0
3967,32,technician,married,university.degree,no,yes,no,562,2,999,0,nonexistent,0
3968,24,services,single,high.school,no,no,yes,91,1,999,1,failure,0
3969,39,management,married,university.degree,no,yes,no,291,3,999,0,nonexistent,1
3970,73,retired,married,basic.4y,no,yes,no,209,2,999,1,failure,0
3971,28,technician,married,professional.course,no,no,no,261,3,999,0,nonexistent,0
3972,29,management,single,university.degree,no,no,yes,264,1,999,0,nonexistent,0
3973,43,blue-collar,married,basic.4y,no,yes,no,128,3,999,0,nonexistent,0
3974,31,technician,single,professional.course,no,yes,no,207,5,999,1,failure,0
3975,41,admin.,married,university.degree,unknown,yes,no,121,5,999,0,nonexistent,0
3976,61,retired,divorced,university.degree,no,yes,no,118,2,999,0,nonexistent,0
3977,30,blue-collar,married,basic.9y,no,no,yes,173,1,999,0,nonexistent,0
3978,50,management,single,university.degree,no,yes,no,600,2,999,1,failure,0
3979,30,management,single,university.degree,no,no,no,244,3,999,0,nonexistent,0
3980,43,blue-collar,married,basic.6y,no,yes,no,458,6,999,0,nonexistent,1
3981,32,student,married,high.school,no,yes,no,87,5,999,0,nonexistent,0
3982,47,blue-collar,divorced,basic.9y,no,yes,no,504,2,999,0,nonexistent,0
3983,43,admin.,married,university.degree,no,no,yes,161,3,13,1,success,0
3984,34,technician,married,university.degree,no,yes,no,309,1,999,0,nonexistent,0
3985,52,admin.,married,university.degree,no,no,yes,171,1,999,0,nonexistent,0
3986,30,blue-collar,single,basic.9y,no,yes,yes,163,4,999,0,nonexistent,0
3987,35,admin.,married,basic.9y,no,no,no,259,1,999,0,nonexistent,0
3988,39,admin.,married,university.degree,no,yes,no,175,1,999,0,nonexistent,0
3989,30,admin.,single,university.degree,no,yes,no,608,3,999,0,nonexistent,0
3990,47,blue-collar,married,basic.4y,no,no,no,202,2,999,0,nonexistent,0
3991,44,services,single,high.school,no,yes,no,116,5,999,0,nonexistent,0
3992,33,admin.,single,university.degree,no,yes,no,233,1,999,0,nonexistent,1
3993,43,unemployed,married,university.degree,unknown,no,no,456,1,999,0,nonexistent,0
3994,39,services,divorced,high.school,no,no,no,151,2,999,0,nonexistent,0
3995,42,admin.,single,high.school,no,no,yes,295,1,999,0,nonexistent,0
3996,55,admin.,married,high.school,unknown,yes,no,139,2,999,1,failure,0
3997,56,services,married,high.school,no,no,yes,87,4,999,0,nonexistent,0
3998,66,retired,married,high.school,no,unknown,unknown,881,3,999,1,failure,1
3999,30,services,single,high.school,no,yes,yes,178,1,999,0,nonexistent,0
4000,34,admin.,married,university.degree,no,yes,no,37,1,999,0,nonexistent,0
4001,38,technician,single,high.school,no,yes,yes,97,1,999,0,nonexistent,0
4002,39,blue-collar,married,basic.6y,no,yes,yes,195,1,999,1,failure,0
4003,27,technician,single,high.school,no,no,no,445,2,999,0,nonexistent,0
4004,27,admin.,single,high.school,no,no,no,314,2,999,1,failure,0
4005,35,blue-collar,married,high.school,unknown,yes,no,19,5,999,0,nonexistent,0
4006,35,technician,married,professional.course,no,no,no,103,3,999,0,nonexistent,0
4007,53,retired,married,high.school,no,yes,no,711,2,999,0,nonexistent,0
4008,37,management,married,university.degree,no,no,no,658,3,999,1,failure,0
4009,33,unknown,married,unknown,unknown,yes,no,247,1,999,0,nonexistent,0
4010,54,management,divorced,university.degree,no,yes,yes,265,2,999,1,failure,0
4011,39,services,married,basic.9y,no,yes,no,219,3,999,0,nonexistent,0
4012,45,blue-collar,married,basic.4y,unknown,yes,no,528,7,999,0,nonexistent,0
4013,33,admin.,married,university.degree,unknown,yes,yes,94,1,999,0,nonexistent,0
4014,36,self-employed,single,university.degree,no,yes,no,200,2,4,1,success,0
4015,27,student,married,high.school,no,yes,no,54,1,999,0,nonexistent,0
4016,42,admin.,single,university.degree,unknown,yes,yes,115,1,999,0,nonexistent,0
4017,38,management,married,university.degree,no,no,no,157,1,999,0,nonexistent,0
4018,44,admin.,married,university.degree,no,yes,no,25,1,999,0,nonexistent,0
4019,23,student,single,high.school,no,no,no,361,2,999,0,nonexistent,0
4020,50,blue-collar,divorced,high.school,unknown,no,yes,200,2,999,0,nonexistent,0
4021,54,technician,married,high.school,unknown,yes,yes,193,1,999,0,nonexistent,0
4022,38,technician,divorced,professional.course,no,no,no,128,2,999,0,nonexistent,0
4023,33,blue-collar,married,basic.9y,no,unknown,unknown,141,3,999,0,nonexistent,0
4024,31,services,married,basic.9y,no,yes,no,277,1,999,0,nonexistent,0
4025,44,admin.,married,high.school,unknown,no,no,93,8,999,0,nonexistent,0
4026,26,admin.,single,high.school,no,yes,yes,668,1,999,0,nonexistent,0
4027,35,admin.,married,university.degree,no,yes,no,7,1,999,0,nonexistent,0
4028,31,services,divorced,high.school,no,yes,no,522,1,999,0,nonexistent,0
4029,56,admin.,married,unknown,no,yes,no,476,2,999,0,nonexistent,0
4030,37,technician,divorced,professional.course,no,unknown,unknown,417,1,999,0,nonexistent,0
4031,57,technician,married,professional.course,no,yes,no,483,2,999,0,nonexistent,1
4032,46,housemaid,married,basic.4y,no,no,no,336,1,999,0,nonexistent,0
4033,49,admin.,married,basic.9y,unknown,no,yes,86,3,999,0,nonexistent,0
4034,74,retired,married,university.degree,no,yes,yes,232,3,999,0,nonexistent,1
4035,31,blue-collar,single,basic.9y,unknown,no,yes,70,3,999,0,nonexistent,0
4036,38,technician,single,professional.course,unknown,yes,no,111,5,999,0,nonexistent,0
4037,37,entrepreneur,married,university.degree,unknown,yes,no,1012,1,999,0,nonexistent,0
4038,56,admin.,married,basic.9y,no,no,yes,225,2,999,1,failure,0
4039,35,entrepreneur,single,university.degree,no,no,no,120,3,999,0,nonexistent,0
4040,46,admin.,married,high.school,unknown,no,no,49,3,999,0,nonexistent,0
4041,30,blue-collar,married,basic.9y,no,no,no,348,3,999,0,nonexistent,0
4042,40,blue-collar,single,basic.9y,no,unknown,unknown,245,4,999,0,nonexistent,0
4043,54,management,single,basic.9y,no,yes,no,224,3,999,0,nonexistent,0
4044,32,blue-collar,married,basic.9y,no,no,no,296,2,999,0,nonexistent,0
4045,34,self-employed,single,university.degree,no,no,no,340,2,999,1,failure,0
4046,35,admin.,married,university.degree,no,yes,no,86,1,999,1,failure,0
4047,38,blue-collar,married,basic.4y,unknown,no,no,95,2,999,0,nonexistent,0
4048,42,technician,divorced,high.school,no,yes,no,228,2,999,1,failure,0
4049,49,management,divorced,basic.6y,no,no,no,88,6,999,0,nonexistent,0
4050,27,student,single,high.school,no,no,yes,537,2,999,1,failure,0
4051,52,services,married,high.school,no,no,yes,38,2,999,0,nonexistent,0
4052,54,retired,married,university.degree,unknown,no,no,26,3,999,0,nonexistent,0
4053,59,technician,married,professional.course,no,no,no,464,1,999,0,nonexistent,0
4054,48,blue-collar,married,basic.9y,unknown,no,no,506,1,999,0,nonexistent,0
4055,47,technician,married,professional.course,no,no,no,66,2,999,0,nonexistent,0
4056,27,services,married,university.degree,no,no,no,223,1,999,0,nonexistent,0
4057,41,blue-collar,married,basic.6y,no,yes,yes,608,2,999,0,nonexistent,0
4058,47,blue-collar,married,basic.4y,no,unknown,unknown,175,1,999,0,nonexistent,0
4059,36,services,married,high.school,no,no,yes,1590,2,999,0,nonexistent,0
4060,40,admin.,single,university.degree,no,yes,yes,190,2,999,0,nonexistent,0
4061,57,self-employed,married,basic.4y,no,yes,no,534,3,999,1,failure,0
4062,31,unemployed,divorced,university.degree,no,yes,yes,104,7,999,0,nonexistent,0
4063,65,housemaid,married,basic.4y,no,no,no,145,2,999,0,nonexistent,0
4064,60,technician,married,university.degree,no,yes,no,11,8,999,0,nonexistent,0
4065,53,services,married,high.school,unknown,yes,no,381,2,999,0,nonexistent,0
4066,81,retired,married,basic.4y,no,yes,no,621,1,999,2,failure,1
4067,81,retired,married,basic.4y,no,yes,no,90,4,999,0,nonexistent,0
4068,47,blue-collar,divorced,basic.9y,unknown,yes,no,30,2,999,0,nonexistent,0
4069,60,admin.,married,university.degree,no,yes,no,1602,2,999,0,nonexistent,1
4070,55,management,divorced,university.degree,unknown,no,no,89,2,999,0,nonexistent,0
4071,70,retired,married,basic.4y,unknown,no,no,122,1,14,3,failure,0
4072,32,blue-collar,married,professional.course,no,yes,no,757,1,999,1,failure,0
4073,31,admin.,married,university.degree,no,yes,no,359,2,999,0,nonexistent,0
4074,46,admin.,married,university.degree,no,no,no,358,1,999,1,failure,0
4075,36,services,married,high.school,no,yes,no,241,2,999,0,nonexistent,0
4076,68,retired,married,basic.4y,unknown,yes,no,383,3,999,0,nonexistent,0
4077,31,technician,single,high.school,no,yes,no,77,4,999,0,nonexistent,0
4078,52,blue-collar,married,basic.9y,unknown,yes,no,346,3,999,0,nonexistent,0
4079,58,admin.,divorced,university.degree,no,yes,no,70,1,999,0,nonexistent,0
4080,54,blue-collar,married,basic.4y,unknown,yes,yes,351,1,999,0,nonexistent,0
4081,40,housemaid,single,university.degree,no,no,no,126,3,999,0,nonexistent,0
4082,44,admin.,married,university.degree,no,yes,no,413,2,999,0,nonexistent,0
4083,42,technician,single,university.degree,no,yes,no,578,2,999,0,nonexistent,0
4084,30,unemployed,single,high.school,no,no,no,13,11,999,0,nonexistent,0
4085,42,technician,single,basic.9y,no,yes,no,99,2,999,0,nonexistent,0
4086,54,technician,married,professional.course,no,yes,yes,196,2,999,0,nonexistent,0
4087,29,admin.,married,university.degree,no,yes,no,302,1,999,0,nonexistent,0
4088,47,management,married,university.degree,no,yes,no,323,1,3,2,success,1
4089,25,admin.,single,university.degree,no,yes,yes,115,1,999,1,failure,1
4090,43,blue-collar,married,basic.4y,unknown,yes,yes,593,2,999,0,nonexistent,0
4091,38,management,married,high.school,unknown,no,no,879,2,999,0,nonexistent,0
4092,30,blue-collar,single,high.school,no,no,no,71,1,999,0,nonexistent,0
4093,56,retired,married,basic.4y,unknown,no,no,580,3,999,0,nonexistent,0
4094,62,blue-collar,married,basic.4y,no,yes,no,152,1,6,1,success,0
4095,36,admin.,single,university.degree,no,no,yes,69,2,999,0,nonexistent,0
4096,33,services,married,high.school,no,no,no,146,2,999,0,nonexistent,0
4097,41,blue-collar,divorced,basic.9y,no,no,no,102,1,999,0,nonexistent,0
4098,34,housemaid,single,university.degree,no,yes,no,159,3,999,0,nonexistent,0
4099,58,admin.,divorced,high.school,no,no,no,290,1,999,0,nonexistent,0
4100,41,admin.,divorced,high.school,no,no,no,620,1,999,0,nonexistent,0
4101,35,entrepreneur,single,university.degree,no,yes,no,88,5,999,0,nonexistent,0
4102,31,blue-collar,single,basic.9y,unknown,no,yes,70,2,999,0,nonexistent,0
4103,43,services,married,high.school,no,no,no,77,1,999,0,nonexistent,0
4104,42,technician,divorced,professional.course,no,yes,no,408,1,999,0,nonexistent,0
4105,47,housemaid,married,basic.4y,unknown,yes,no,159,2,999,0,nonexistent,0
4106,45,entrepreneur,divorced,basic.9y,no,yes,no,29,3,999,0,nonexistent,0
4107,36,admin.,married,university.degree,unknown,yes,no,155,11,999,0,nonexistent,0
4108,32,admin.,married,university.degree,no,yes,no,151,5,999,0,nonexistent,0
4109,63,retired,married,high.school,no,no,no,1386,1,999,0,nonexistent,0
